"rules","support","confidence","coverage","lift","count"
"131","{clumpThickness=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.20746887966805,0.980392156862745,0.211618257261411,1.96078431372549,100
"159","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,singleEpithCellSize=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.309128630705394,0.980263157894737,0.315352697095436,1.96052631578947,149
"124","{clumpThickness=Anormal,uniformityCellSize=Anormal,marginalAdhesion=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.205394190871369,0.98019801980198,0.20954356846473,1.96039603960396,99
"130","{clumpThickness=Anormal,uniformityCellShape=Anormal,marginalAdhesion=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.205394190871369,0.98019801980198,0.20954356846473,1.96039603960396,99
"89","{uniformityCellShape=Anormal,bareNuclei=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.307053941908714,0.980132450331126,0.313278008298755,1.96026490066225,148
"102","{marginalAdhesion=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.307053941908714,0.980132450331126,0.313278008298755,1.96026490066225,148
"119","{clumpThickness=Anormal,uniformityCellShape=Anormal,marginalAdhesion=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.203319502074689,0.98,0.20746887966805,1.96,98
"170","{clumpThickness=Anormal,uniformityCellSize=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.203319502074689,0.98,0.20746887966805,1.96,98
"16","{clumpThickness=Anormal,uniformityCellShape=Anormal} => {class=Maligno}",0.300829875518672,0.97972972972973,0.307053941908714,1.95945945945946,145
"156","{uniformityCellSize=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.300829875518672,0.97972972972973,0.307053941908714,1.95945945945946,145
"13","{clumpThickness=Anormal,uniformityCellSize=Anormal} => {class=Maligno}",0.298755186721992,0.979591836734694,0.304979253112033,1.95918367346939,144
"101","{uniformityCellShape=Anormal,marginalAdhesion=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.298755186721992,0.979591836734694,0.304979253112033,1.95918367346939,144
"73","{uniformityCellSize=Anormal,bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.296680497925311,0.979452054794521,0.302904564315353,1.95890410958904,143
"155","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,marginalAdhesion=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.294605809128631,0.979310344827586,0.300829875518672,1.95862068965517,142
"70","{uniformityCellShape=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.29253112033195,0.979166666666667,0.298755186721992,1.95833333333333,141
"15","{clumpThickness=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.29045643153527,0.979020979020979,0.296680497925311,1.95804195804196,140
"77","{uniformityCellShape=Anormal,marginalAdhesion=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.29045643153527,0.979020979020979,0.296680497925311,1.95804195804196,140
"86","{marginalAdhesion=Anormal,bareNuclei=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.29045643153527,0.979020979020979,0.296680497925311,1.95804195804196,140
"163","{uniformityCellShape=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.286307053941909,0.978723404255319,0.29253112033195,1.95744680851064,138
"191","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.282157676348548,0.97841726618705,0.288381742738589,1.9568345323741,136
"143","{uniformityCellShape=Anormal,singleEpithCellSize=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.280082987551867,0.978260869565217,0.286307053941909,1.95652173913043,135
"147","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.280082987551867,0.978260869565217,0.286307053941909,1.95652173913043,135
"168","{uniformityCellShape=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.280082987551867,0.978260869565217,0.286307053941909,1.95652173913043,135
"148","{uniformityCellSize=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.278008298755187,0.978102189781022,0.284232365145228,1.95620437956204,134
"152","{uniformityCellShape=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.278008298755187,0.978102189781022,0.284232365145228,1.95620437956204,134
"12","{clumpThickness=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.275933609958506,0.977941176470588,0.282157676348548,1.95588235294118,133
"59","{clumpThickness=Anormal,uniformityCellSize=Anormal,uniformityCellShape=Anormal} => {class=Maligno}",0.275933609958506,0.977941176470588,0.282157676348548,1.95588235294118,133
"161","{marginalAdhesion=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.275933609958506,0.977941176470588,0.282157676348548,1.95588235294118,133
"66","{clumpThickness=Anormal,uniformityCellShape=Anormal,singleEpithCellSize=Anormal} => {class=Maligno}",0.273858921161826,0.977777777777778,0.280082987551867,1.95555555555556,132
"60","{clumpThickness=Anormal,uniformityCellSize=Anormal,singleEpithCellSize=Anormal} => {class=Maligno}",0.271784232365145,0.977611940298508,0.278008298755187,1.95522388059702,131
"28","{uniformityCellShape=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.354771784232365,0.977142857142857,0.363070539419087,1.95428571428571,171
"160","{uniformityCellShape=Anormal,marginalAdhesion=Anormal,bareNuclei=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.263485477178423,0.976923076923077,0.269709543568465,1.95384615384615,127
"19","{uniformityCellSize=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.348547717842324,0.976744186046512,0.356846473029046,1.95348837209302,168
"187","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.261410788381743,0.976744186046512,0.267634854771784,1.95348837209302,126
"65","{clumpThickness=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.259336099585062,0.9765625,0.265560165975104,1.953125,125
"64","{clumpThickness=Anormal,uniformityCellShape=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.257261410788382,0.976377952755906,0.263485477178423,1.95275590551181,124
"21","{bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.340248962655602,0.976190476190476,0.348547717842324,1.95238095238095,164
"58","{clumpThickness=Anormal,uniformityCellSize=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.255186721991701,0.976190476190476,0.261410788381743,1.95238095238095,123
"139","{uniformityCellShape=Anormal,marginalAdhesion=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.253112033195021,0.976,0.259336099585062,1.952,122
"96","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.336099585062241,0.975903614457831,0.344398340248963,1.95180722891566,162
"193","{uniformityCellShape=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.25103734439834,0.975806451612903,0.257261410788382,1.95161290322581,121
"91","{uniformityCellShape=Anormal,singleEpithCellSize=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.33195020746888,0.975609756097561,0.340248962655602,1.95121951219512,160
"97","{uniformityCellSize=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.33195020746888,0.975609756097561,0.340248962655602,1.95121951219512,160
"103","{uniformityCellShape=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal} => {class=Maligno}",0.33195020746888,0.975609756097561,0.340248962655602,1.95121951219512,160
"129","{clumpThickness=Anormal,uniformityCellSize=Anormal,uniformityCellShape=Anormal,singleEpithCellSize=Anormal} => {class=Maligno}",0.24896265560166,0.975609756097561,0.255186721991701,1.95121951219512,120
"18","{blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.329875518672199,0.975460122699387,0.338174273858921,1.95092024539877,159
"75","{uniformityCellSize=Anormal,singleEpithCellSize=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.329875518672199,0.975460122699387,0.338174273858921,1.95092024539877,159
"182","{uniformityCellShape=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.246887966804979,0.975409836065574,0.253112033195021,1.95081967213115,119
"74","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.325726141078838,0.975155279503106,0.33402489626556,1.95031055900621,157
"127","{clumpThickness=Anormal,uniformityCellSize=Anormal,uniformityCellShape=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.238589211618257,0.974576271186441,0.244813278008299,1.94915254237288,115
"34","{uniformityCellSize=Anormal,singleEpithCellSize=Anormal} => {class=Maligno}",0.392116182572614,0.974226804123711,0.402489626556017,1.94845360824742,189
"133","{clumpThickness=Anormal,uniformityCellShape=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.234439834024896,0.974137931034483,0.240663900414938,1.94827586206897,113
